SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-10-2022,Townhouse,37 Old Morton St #2,Boston,MA,02126,675000,2,2.5,Dorchester's Lower Mills,1225,7793,2021,9,551,200,Sold,,,https://www.redfin.com/MA/Mattapan/37-Old-Morton-St-02126/unit-2/home/12184251,MLS PIN,72916893,N,Y,42.273396,-71.072044
PAST SALE,March-1-2022,Condo/Co-op,47 Park Vale Ave #12,Boston,MA,02134,351000,1,1.0,Allston,600,,1910,18,585,421,Sold,,,https://www.redfin.com/MA/Allston/47-Park-Vale-Ave-02134/unit-12/home/8996305,MLS PIN,72873749,N,Y,42.3524858,-71.1330149
PAST SALE,February-28-2022,Condo/Co-op,65 E India Row Unit 19H,Boston,MA,02110,725000,1,1.0,Boston,877,,1972,19,827,828,Sold,,,https://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-19H/home/9260877,MLS PIN,72933798,N,Y,42.3576699,-71.0504859
PAST SALE,,Condo/Co-op,197 8th St Ph 230,Boston,MA,02129,2475000,3,2.5,,2432,,1989,,1018,,,,,https://www.redfin.com/MA/Boston/197-8th-St-02129/unit-230/home/9050498,,,N,Y,42.3734076,-71.0521911
PAST SALE,January-5-2022,Single Family Residential,110 Putnam St,Boston,MA,02128,761000,4,3.0,Boston,1816,1864,1900,73,419,,Sold,,,https://www.redfin.com/MA/Boston/110-Putnam-St-02128/home/9106710,MLS PIN,72917273,N,Y,42.3792518,-71.0324005
PAST SALE,,Condo/Co-op,174 Cottage St Unit 1G,Boston,MA,02128,175000,1,1.0,,557,,1905,,314,,,,,https://www.redfin.com/MA/Boston/174-Cottage-St-02128/unit-1G/home/9107695,,,N,Y,42.3702457,-71.0326079
PAST SALE,February-3-2022,Single Family Residential,143 Eutaw St,Boston,MA,02128,625000,4,1.5,Boston,1506,1900,1900,44,415,,Sold,,,https://www.redfin.com/MA/Boston/143-Eutaw-St-02128/home/9120109,MLS PIN,72927256,N,Y,42.3803523,-71.0340917
PAST SALE,January-24-2022,Condo/Co-op,9 Hawthorne Pl Unit 2-O,Boston,MA,02114,540000,1,1.0,West End,828,,1967,54,652,757,Sold,,,https://www.redfin.com/MA/Boston/9-Hawthorne-Pl-02114/unit-2O/home/9275242,MLS PIN,72900688,N,Y,42.3642695,-71.0657399
PAST SALE,December-21-2021,Condo/Co-op,145 Bennington St #115,Revere,MA,02151,396000,2,2.0,Revere,965,,2007,88,410,421,Sold,,,https://www.redfin.com/MA/Revere/145-Bennington-St-02151/unit-115/home/18967116,MLS PIN,72914918,N,Y,42.3943026,-70.9941979
PAST SALE,February-25-2022,Condo/Co-op,997-1003 Saratoga St #2,Boston,MA,02128,220000,2,1.0,East Boston,650,559,1910,22,338,100,Sold,,,https://www.redfin.com/MA/Boston/997-Saratoga-St-02128/unit-2/home/21717576,MLS PIN,72939728,N,Y,42.3864319,-71.0067877
PAST SALE,February-24-2022,Condo/Co-op,368 Sumner St #6,Boston,MA,02128,379900,2,1.0,East Boston's Jeffries Point,597,,1905,23,636,332,Sold,,,https://www.redfin.com/MA/Boston/366-368-Sumner-St-02128/unit-6/home/137797092,MLS PIN,72886499,N,Y,42.3668688,-71.034563
PAST SALE,February-18-2022,Condo/Co-op,1048 Saratoga St #3,Boston,MA,02128,650000,3,2.0,East Boston's Orient Heights,1172,,1910,29,555,197,Sold,,,https://www.redfin.com/MA/Boston/1048-Saratoga-St-02128/unit-3/home/145272895,MLS PIN,72899375,N,Y,42.3860187,-71.0043911
PAST SALE,February-23-2022,Condo/Co-op,66 Falcon St #1,Boston,MA,02128,480000,1,1.5,East Boston's Eagle Hill,694,9999,1900,24,692,225,Sold,,,https://www.redfin.com/MA/Boston/66-Falcon-St-02128/unit-1/home/169657825,MLS PIN,72921085,N,Y,42.3821749,-71.036913
PAST SALE,January-18-2022,Condo/Co-op,116 Bennington #1,Boston,MA,02128,525000,3,2.0,East Boston's Eagle Hill,768,,1900,60,684,190,Sold,,,https://www.redfin.com/MA/Boston/116-Bennington-St-02128/unit-1/home/176341817,MLS PIN,72930874,N,Y,42.3766248,-71.034664
PAST SALE,December-28-2021,Condo/Co-op,347 Maverick #1,Boston,MA,02128,600000,2,2.0,East Boston's Jeffries Point,820,,2021,81,732,235,Sold,,,https://www.redfin.com/MA/Boston/347-Maverick-St-02128/unit-1/home/177569029,MLS PIN,72926616,N,Y,42.3663291,-71.0304388
PAST SALE,February-17-2022,Condo/Co-op,11 Walley St #210,Boston,MA,02128,753000,3,2.0,East Boston,1203,,2020,30,626,475,Sold,,,https://www.redfin.com/MA/Boston/11-Walley-St-02128/unit-210/home/177644508,MLS PIN,72928232,N,Y,42.3896971,-70.9986354
PAST SALE,,Condo/Co-op,272 Bunker Hill St #1,Boston,MA,02129,850000,2,1.5,,1144,,1900,,743,,,,,https://www.redfin.com/MA/Boston/272-Bunker-Hill-St-02129/unit-1/home/21718988,,,N,Y,42.379931,-71.0650167
PAST SALE,March-16-2022,Condo/Co-op,75 Eutaw St #2,Boston,MA,02128,600000,2,2.0,East Boston's Eagle Hill,971,,1880,3,618,250,Sold,,,https://www.redfin.com/MA/Boston/75-Eutaw-St-02128/unit-2/home/147894143,MLS PIN,72938324,N,Y,42.3794415,-71.0363819
PAST SALE,March-18-2022,Condo/Co-op,380 Bunker Hill St #101,Boston,MA,02129,980000,2,2.0,Charlestown,1503,,1907,1,652,594,Sold,,,https://www.redfin.com/MA/Boston/380-Bunker-Hill-St-02129/unit-101/home/175468406,MLS PIN,72852080,N,Y,42.381908,-71.0693692
PAST SALE,December-30-2021,Single Family Residential,22 Myrtle St,Boston,MA,02130,2000000,5,3.0,Jamaica Plain,3274,9677,1920,79,611,,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/22-Myrtle-St-02130/home/9144508,MLS PIN,72910413,N,Y,42.3145134,-71.1164661
PAST SALE,February-17-2022,Multi-Family (2-4 Unit),629 Walkhill St,Boston,MA,02126,655000,5,2.5,Boston,2464,4186,1920,30,266,,Sold,,,https://www.redfin.com/MA/Mattapan/629-Walk-Hill-St-02126/home/9156274,MLS PIN,72906489,N,Y,42.2799886,-71.0970617
PAST SALE,January-28-2022,Multi-Family (2-4 Unit),10 Deering Rd,Boston,MA,02126,940000,9,3.0,Boston,3450,4047,1905,50,272,,Sold,,,https://www.redfin.com/MA/Boston/10-Deering-Rd-02126/home/9159358,MLS PIN,72918848,N,Y,42.2836661,-71.0924657
PAST SALE,February-22-2022,Multi-Family (2-4 Unit),14-16 Coniston Rd,Boston,MA,02131,853500,6,2.0,Roslindale,2742,5000,1910,25,311,,Sold,,,https://www.redfin.com/MA/Boston/14-Coniston-Rd-02131/home/9169105,MLS PIN,72904278,N,Y,42.2916655,-71.1326145
PAST SALE,December-20-2021,Single Family Residential,10 Rosecliff St,Boston,MA,02131,853000,5,2.0,Roslindale,2124,6050,1905,89,402,,Sold,,,https://www.redfin.com/MA/Roslindale/10-Rosecliff-St-02131/home/9175977,MLS PIN,72896344,N,Y,42.282082,-71.1320633
PAST SALE,December-27-2021,Single Family Residential,29 Cornell St,Boston,MA,02131,790000,3,2.5,Roslindale,1745,8251,2021,82,453,,Sold,,,https://www.redfin.com/MA/Roslindale/29-Cornell-St-02131/home/9178201,MLS PIN,72919027,N,Y,42.2756225,-71.1293362
PAST SALE,February-18-2022,Single Family Residential,20 Doncaster St,Boston,MA,02131,959900,4,3.0,Roslindale,2735,9920,1890,29,351,,Sold,,,https://www.redfin.com/MA/Boston/20-Doncaster-St-02131/home/9182873,MLS PIN,72919597,N,Y,42.2747084,-71.1256574
PAST SALE,December-30-2021,Condo/Co-op,50-56 Broadlawn Park #110,Boston,MA,02467,450000,2,2.0,Chestnut Hill,1168,,1974,79,385,714,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/50-56-Broadlawn-Park-02467/unit-110/home/9205188,MLS PIN,72925071,N,Y,42.3023918,-71.1639988
PAST SALE,January-4-2022,Single Family Residential,11 Sherbrook St,Boston,MA,02132,515000,4,2.0,West Roxbury,1632,4150,1925,74,316,,Sold,,,https://www.redfin.com/MA/West-Roxbury/11-Sherbrook-St-02132/home/9211340,MLS PIN,72835314,N,Y,42.2849339,-71.16372
PAST SALE,January-21-2022,Multi-Family (2-4 Unit),34 Marcella St,Boston,MA,02119,650000,1,1.0,Roxbury's Fort Hill,3403,5300,1899,57,191,,Sold,,,https://www.redfin.com/MA/Boston/34-Marcella-St-02119/home/9294416,MLS PIN,72905658,N,Y,42.3217152,-71.0950655
PAST SALE,December-23-2021,Condo/Co-op,47 Tower St #3,Boston,MA,02130,640000,3,1.0,Jamaica Plain's Forest Hills,1251,,1900,86,512,175,Sold,,,https://www.redfin.com/MA/Boston/47-Tower-St-02130/unit-3/home/9319759,MLS PIN,72910353,N,Y,42.2987539,-71.1116385
PAST SALE,February-7-2022,Single Family Residential,99 Woodhaven St,Boston,MA,02126,382000,3,1.5,Mattapan,1656,5754,1950,40,231,,Sold,,,https://www.redfin.com/MA/Mattapan/99-Woodhaven-St-02126/home/11507127,MLS PIN,72889227,N,Y,42.2714927,-71.0973866
PAST SALE,January-6-2022,Condo/Co-op,53 Rossmore Rd #3,Boston,MA,02130,512000,3,1.0,Jamaica Plain,921,,1905,72,556,200,Sold,,,https://www.redfin.com/MA/Boston/53-Rossmore-Rd-02130/unit-3/home/11738400,MLS PIN,72891498,N,Y,42.3042016,-71.1066409
PAST SALE,,Condo/Co-op,9 Abbotsford St #2,Boston,MA,02121,270000,3,1.0,,1192,,1900,,227,,,,,https://www.redfin.com/MA/Boston/9-Abbotsford-St-02121/unit-2/home/11838377,,,N,Y,42.3144365,-71.0924657
PAST SALE,March-4-2022,Townhouse,133 Grew Ave Unit A,Boston,MA,02131,499000,3,2.5,Roslindale,1380,1380,1988,15,362,318,Sold,,,https://www.redfin.com/MA/Boston/133-Grew-Ave-02131/unit-A/home/9165573,MLS PIN,72923584,N,Y,42.2749161,-71.1218044
PAST SALE,February-4-2022,Townhouse,99 Brookley #2,Boston,MA,02130,775000,3,2.0,Boston,1200,,2016,43,646,263,Sold,,,https://www.redfin.com/MA/Boston/99-Brookley-Rd-02130/unit-2/home/104228802,MLS PIN,72921870,N,Y,42.3024766,-71.1055586
PAST SALE,January-27-2022,Condo/Co-op,43 Cliftondale St #1,Boston,MA,02131,565000,2,2.0,Roslindale,868,,1920,51,651,172,Sold,,,https://www.redfin.com/MA/Boston/43-Cliftondale-St-02131/unit-1/home/168653765,MLS PIN,72910685,N,Y,42.282493,-71.1307636
PAST SALE,January-19-2022,Condo/Co-op,172 Boylston St #2,Boston,MA,02130,600000,3,2.0,Jamaica Plain,963,,1900,59,623,222,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/172-Boylston-St-02130/unit-2/home/176372463,MLS PIN,72894273,N,Y,42.3153766,-71.1021218
PAST SALE,January-5-2022,Condo/Co-op,60E Glen Rd Unit T12,Brookline,MA,02445,745000,2,2.0,Brookline,1188,,1900,73,627,900,Sold,,,https://www.redfin.com/MA/Brookline/60e-Glen-Rd-02445/unit-T12/home/177043153,MLS PIN,72902782,N,Y,42.3261691,-71.1169536
PAST SALE,February-28-2022,Single Family Residential,69 Hackensack Rd,Boston,MA,02132,1500000,3,2.5,Chestnut Hill /Brookline line,2300,11587,1955,19,652,,Sold,,,https://www.redfin.com/MA/Boston/69-Hackensack-RD-02132/home/177869214,MLS PIN,72933191,N,Y,42.2797554,-71.1626756
PAST SALE,February-18-2022,Townhouse,4 Rowe Ct #4,Boston,MA,02131,671000,3,2.5,Roslindale,2409,,1987,29,279,300,Sold,,,https://www.redfin.com/MA/Boston/4-Rowe-Ct-02131/unit-4/home/113228757,MLS PIN,72937100,N,Y,42.2800201,-71.1203453
PAST SALE,February-17-2022,Condo/Co-op,14 Melvin Ave #8,Boston,MA,02135,450000,2,1.0,Brighton,831,,1910,30,542,524,Sold,,,https://www.redfin.com/MA/Boston/14-Melvin-Ave-02135/unit-8/home/9001911,MLS PIN,72924291,N,Y,42.3445333,-71.1411799
PAST SALE,January-25-2022,Multi-Family (2-4 Unit),21 Essex St,Boston,MA,02129,1450000,4,4.0,Charlestown,2327,1004,1870,53,623,,Sold,,,https://www.redfin.com/MA/Charlestown/21-Essex-St-02129/home/9058249,MLS PIN,72917887,N,Y,42.3792517,-71.069729
PAST SALE,December-23-2021,Condo/Co-op,28 Dartmouth St Unit G,Boston,MA,02116,465000,0,,South End,460,,1900,86,1011,164,Sold,,,https://www.redfin.com/MA/Boston/28-Dartmouth-St-02116/unit-G/home/9233200,MLS PIN,72904242,N,Y,42.3437569,-71.0744413
PAST SALE,,Condo/Co-op,4 Charlesgate E #102,Boston,MA,02215,707500,1,1.0,,722,,1910,,980,,,,,https://www.redfin.com/MA/Boston/4-Charlesgate-E-02215/unit-102/home/9240090,,,N,Y,42.3500897,-71.0915109
PAST SALE,December-31-2021,Single Family Residential,126 Marlborough St,Boston,MA,02116,11000000,4,6.0,Back Bay,4788,1978,1896,78,2297,,Sold,,,https://www.redfin.com/MA/Boston/126-Marlborough-St-02116/home/9250327,MLS PIN,72923106,N,Y,42.3530104,-71.0773777
PAST SALE,January-31-2022,Single Family Residential,12 Joy St,Boston,MA,02114,3270000,4,4.5,Beacon Hill,3176,1250,1899,47,1030,,Sold,,,https://www.redfin.com/MA/Boston/12-Joy-St-02114/home/9257922,MLS PIN,72901707,N,Y,42.3589734,-71.0651792
PAST SALE,December-30-2021,Condo/Co-op,220 Boylston St #1114,Boston,MA,02116,1335000,1,1.5,Back Bay,958,,1985,79,1394,1980,Sold,,,https://www.redfin.com/MA/Boston/220-Boylston-St-02116/unit-1114/home/9263504,MLS PIN,72903686,N,Y,42.3521282,-71.0688794
PAST SALE,,Condo/Co-op,170 Commercial St #3,Boston,MA,02109,850000,2,1.5,,1052,,1875,,808,,,,,https://www.redfin.com/MA/Boston/170-Commercial-St-02109/unit-3/home/9269850,,,N,Y,42.362713,-71.0522027
PAST SALE,January-28-2022,Condo/Co-op,142 Commercial St #101,Boston,MA,02109,595000,1,1.0,Waterfront,685,,1856,50,869,377,Sold,,,https://www.redfin.com/MA/Boston/142-Commercial-St-02109/unit-101/home/9269970,MLS PIN,72905342,N,Y,42.3622497,-71.0525857
PAST SALE,January-31-2022,Condo/Co-op,21 Beacon Unit 10P,Boston,MA,02108,505000,1,1.0,Boston,426,,1899,47,1185,411,Sold,,,https://www.redfin.com/MA/Boston/21-Beacon-St-02108/unit-10P/home/9277050,MLS PIN,72924691,N,Y,42.3581971,-71.0623515
PAST SALE,January-28-2022,Condo/Co-op,24 Worcester Sq #5,Boston,MA,02118,730000,2,1.0,Boston,825,,1910,50,885,223,Sold,,,https://www.redfin.com/MA/Boston/24-Worcester-Sq-02118/unit-5/home/9285139,MLS PIN,72905178,N,Y,42.3366654,-71.0743099
PAST SALE,December-22-2021,Condo/Co-op,47-51 Dorchester St #17,Boston,MA,02127,540000,1,1.0,South Boston,605,605,1920,87,893,223,Sold,,,https://www.redfin.com/MA/Boston/47-Dorchester-St-02127/unit-17/home/9315470,MLS PIN,72897106,N,Y,42.3364268,-71.0446243
PAST SALE,January-18-2022,Condo/Co-op,3 Avery St #808,Boston,MA,02111,680000,1,2.0,Boston,1085,1085,2004,60,627,1915,Sold,,,https://www.redfin.com/MA/Boston/3-Avery-St-02111/unit-808/home/11838609,MLS PIN,72901888,N,Y,42.3534319,-71.0626374
PAST SALE,January-13-2022,Condo/Co-op,185 Marlborough St #3,Boston,MA,02116,3925000,3,2.5,Back Bay,2062,,1899,65,1903,1046,Sold,,,https://www.redfin.com/MA/Boston/185-Marlborough-St-02116/unit-3/home/12433618,MLS PIN,72874785,N,Y,42.3527035,-71.080261
PAST SALE,January-20-2022,Condo/Co-op,141 Dorchester Ave #402,Boston,MA,02127,1210000,2,2.0,South Boston,1457,,2007,58,830,1059,Sold,,,https://www.redfin.com/MA/Boston/141-Dorchester-Ave-02127/unit-402/home/18983077,MLS PIN,72902688,N,Y,42.3419516,-71.0574969
PAST SALE,January-21-2022,Condo/Co-op,110 Stuart St Unit 27E,Boston,MA,02116,2250000,2,2.5,Back Bay,1714,,2009,57,1313,2570,Sold,,,https://www.redfin.com/MA/Boston/110-Stuart-St-02116/unit-27E/home/39913290,MLS PIN,72912483,N,Y,42.3509348,-71.0655937
PAST SALE,January-12-2022,Condo/Co-op,449 E 8th St #3,Boston,MA,02127,1075000,2,2.0,South Boston,1289,,1915,66,834,250,Sold,,,https://www.redfin.com/MA/Boston/449-E-8th-St-02127/unit-3/home/39968455,MLS PIN,72924271,N,Y,42.331184,-71.0430678
PAST SALE,January-31-2022,Condo/Co-op,187 Beacon St #2,Boston,MA,02116,2700000,2,2.5,Back Bay,1538,1538,1905,47,1756,773,Sold,,,https://www.redfin.com/MA/Boston/187-Beacon-St-02116/unit-2/home/52452459,MLS PIN,72900224,N,Y,42.354223,-71.0762171
PAST SALE,,Condo/Co-op,3A Telegraph St #3,Boston,MA,02127,1050000,3,2.0,,1579,,2012,,665,,,,,https://www.redfin.com/MA/Boston/3A-Telegraph-St-02127/unit-3/home/85680350,,,N,Y,42.3328615,-71.0506737
PAST SALE,January-18-2022,Condo/Co-op,100 Lovejoy Wharf Unit 5A,Boston,MA,02205,810000,1,1.0,Waterfront,873,873,2017,60,928,827,Sold,,,https://www.redfin.com/MA/Boston/100-Lovejoy-Wharf-02114/unit-5A/home/167701651,MLS PIN,72845958,N,Y,42.3671655,-71.0595267
PAST SALE,January-13-2022,Condo/Co-op,380 Harrison Ave Unit 14A,Boston,MA,02118,1449000,1,1.5,South End,928,,2020,65,1561,1134,Sold,,,https://www.redfin.com/MA/Boston/380-Harrison-Ave-02118/unit-14A/home/172602305,MLS PIN,72924213,N,Y,42.343914,-71.0635659
PAST SALE,January-13-2022,Condo/Co-op,380 Harrison Ave Ph 1H,Boston,MA,02118,2814000,3,2.5,South End,1551,,2020,65,1814,2186,Sold,,,https://www.redfin.com/MA/Boston/380-Harrison-Ave-02118/unit-1H/home/173488452,MLS PIN,72904337,N,Y,42.343914,-71.0635659
PAST SALE,January-19-2022,Condo/Co-op,133 Seaport Blvd #2102,Boston,MA,02210,3295000,2,2.5,Seaport District,1621,,2019,59,2033,3107,Sold,,,https://www.redfin.com/MA/Boston/133-Seaport-Blvd-02210/unit-2102/home/174425817,MLS PIN,72914811,N,Y,42.3505253,-71.0436017
PAST SALE,January-27-2022,Condo/Co-op,1950 Washington St Unit 5G,Boston,MA,02118,940000,2,2.5,South End,1130,,2021,51,832,600,Sold,,,https://www.redfin.com/MA/Boston/1950-Washington-St-02118/unit-5G/home/174900560,MLS PIN,72811285,N,Y,42.3341232,-71.0797023
PAST SALE,December-21-2021,Townhouse,3 Mount Vernon Sq #1,Boston,MA,02108,1248750,1,1.0,Beacon Hill,1250,,1899,88,999,285,Sold,,,https://www.redfin.com/MA/Boston/3-Mount-Vernon-Sq-02108/unit-1/home/176569892,MLS PIN,72902219,N,Y,42.3580663,-71.0712304
PAST SALE,December-21-2021,Townhouse,3 Mount Vernon Sq #3,Boston,MA,02108,1600000,2,2.0,Beacon Hill,1285,,1899,88,1245,305,Sold,,,https://www.redfin.com/MA/Boston/3-Mount-Vernon-Sq-02108/unit-3/home/177199872,MLS PIN,72920236,N,Y,42.3580663,-71.0712304
PAST SALE,January-11-2022,Condo/Co-op,15 N Beacon St #419,Boston,MA,02134,379000,1,1.0,Allston,551,,1989,67,688,546,Sold,,,https://www.redfin.com/MA/Allston/15-N-Beacon-St-02134/unit-419/home/8988164,MLS PIN,72926882,N,Y,42.3541397,-71.1379353
PAST SALE,January-3-2022,Single Family Residential,16 Seattle,Boston,MA,02134,749000,3,2.0,Allston,1940,3518,1885,75,386,,Sold,,,https://www.redfin.com/MA/Boston/16-Seattle-St-02134/home/8989449,MLS PIN,72911246,N,Y,42.3593714,-71.1244969
PAST SALE,January-13-2022,Condo/Co-op,20 Jamaicaway #10,Boston,MA,02130,390000,1,1.0,Jamaica Plain,600,600,1979,65,650,385,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/20-Jamaicaway-02130/unit-10/home/9141430,MLS PIN,72873633,N,Y,42.3310615,-71.1123114
PAST SALE,January-21-2022,Multi-Family (2-4 Unit),57-59 Nottinghill Rd,Boston,MA,02135,1100000,8,4.0,Brighton,4923,5019,1916,57,223,,Sold,,,https://www.redfin.com/MA/Boston/57-Nottinghill-Rd-02135/home/9223702,MLS PIN,72901288,N,Y,42.3427123,-71.1490703
PAST SALE,January-28-2022,Single Family Residential,141 Jordan Rd,Brookline,MA,02446,1795000,4,1.5,Coolidge Corner,2232,8837,1930,50,804,,Sold,,,https://www.redfin.com/MA/Brookline/141-Jordan-Rd-02446/home/11453175,MLS PIN,72903451,N,Y,42.3444651,-71.1359625
PAST SALE,January-7-2022,Condo/Co-op,2400 Beacon St #315,Boston,MA,02467,1200000,2,2.5,Brighton's Chestnut Hill,1450,1450,2006,71,828,1198,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/2400-Beacon-St-02467/unit-315/home/12431796,MLS PIN,72907828,N,Y,42.3336022,-71.1530121
PAST SALE,January-21-2022,Condo/Co-op,14 Egmont St #5,Brookline,MA,02446,1625000,4,2.0,Coolidge Corner,1957,,1920,57,830,670,Sold,,,https://www.redfin.com/MA/Brookline/14-Egmont-St-02446/unit-5/home/55742150,MLS PIN,72918520,N,Y,42.3489877,-71.1148646
PAST SALE,January-4-2022,Condo/Co-op,188 Brookline Ave Unit 21C,Boston,MA,02215,1275000,1,1.0,The Fenway,761,,2018,74,1675,860,Sold,,,https://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-21C/home/171787680,MLS PIN,72906908,N,Y,42.3438186,-71.1017273
PAST SALE,January-19-2022,Condo/Co-op,70 Verndale St Unit -,Brookline,MA,02446,2900000,4,4.5,Coolidge Corner,3295,6364,2021,59,880,,Sold,,,https://www.redfin.com/MA/Brookline/70-Verndale-St-02446/Unit/home/175315794,MLS PIN,72847208,N,Y,42.3469151,-71.132053
PAST SALE,January-28-2022,Single Family Residential,17 Rosa St,Boston,MA,02136,660000,4,2.5,Hyde Park,2000,4200,1905,50,330,,Sold,,,https://www.redfin.com/MA/Hyde-Park/17-Rosa-St-02136/home/9124557,MLS PIN,72920328,N,Y,42.2625646,-71.1124275
PAST SALE,,Condo/Co-op,1440 Hyde Park Ave #001440,Boston,MA,02136,400000,3,2.5,,1852,,2002,,216,,,,,https://www.redfin.com/MA/Boston/1440-Hyde-Park-Ave-02136/unit-001440/home/9316197,,,N,Y,42.2494309,-71.1263975
PAST SALE,December-29-2021,Condo/Co-op,1 Westinghouse Plz Unit C303,Boston,MA,02136,445000,1,1.0,Hyde Park,1155,,1908,80,385,346,Sold,,,https://www.redfin.com/MA/Boston/1-Westinghouse-Plz-02136/unit-C303/home/40352829,MLS PIN,72910217,N,Y,42.2458974,-71.1324114
PAST SALE,January-28-2022,Condo/Co-op,38 Bryon Rd #5,Boston,MA,02467,350000,2,1.0,West Roxbury's Chestnut Hill,780,,1955,50,449,392,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/38-Bryon-Rd-02467/unit-5/home/9204524,MLS PIN,72928892,N,Y,42.300752,-71.168268
PAST SALE,January-21-2022,Condo/Co-op,50-56 Broadlawn Park #517,Boston,MA,02467,485000,2,2.0,West Roxbury,1149,1149,1974,57,422,727,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/50-56-Broadlawn-Park-02467/unit-517/home/9205439,MLS PIN,72917946,N,Y,42.3023918,-71.1639988
PAST SALE,January-13-2022,Single Family Residential,7 Reservoir Ave,Newton,MA,02467,2388750,5,4.5,Chestnut Hill,5433,15687,1994,65,440,,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/7-Reservoir-Ave-02467/home/11463701,MLS PIN,72921448,N,Y,42.3333524,-71.1659711
PAST SALE,January-14-2022,Condo/Co-op,38 Englewood Ave #6,Boston,MA,02135,1152000,3,2.5,Brighton,1484,,2021,64,776,303,Sold,,,https://www.redfin.com/MA/Boston/38-Englewood-AVE-02135/unit-6/home/175985006,MLS PIN,72877071,N,Y,42.3463503,-71.1626756
PAST SALE,January-14-2022,Multi-Family (2-4 Unit),16 St. Peter St,Boston,MA,02130,1240000,6,3.0,Jamaica Plain,3458,4948,1905,64,359,,Sold,,,https://www.redfin.com/MA/Boston/16-St-Peter-St-02130/home/9141691,MLS PIN,72875255,N,Y,42.3185549,-71.1076925
PAST SALE,January-14-2022,Condo/Co-op,32 Gay Head St #2,Boston,MA,02130,395000,3,1.0,Jamaica Plain,902,902,1896,64,438,344,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/32-Gay-Head-St-02130/unit-2/home/11737577,MLS PIN,72845237,N,Y,42.3249999,-71.1050705
PAST SALE,January-14-2022,Condo/Co-op,156 Green St #203,Boston,MA,02130,535500,1,1.0,Jamaica Plain,800,800,2011,64,669,300,Sold,,,https://www.redfin.com/MA/Boston/156-Green-St-02130/unit-203/home/40185165,MLS PIN,72898523,N,Y,42.310466,-71.1065551
PAST SALE,January-4-2022,Condo/Co-op,29 Peter Parley Rd #2,Boston,MA,02130,810000,3,2.0,Jamaica Plain,1339,,2017,74,605,300,Sold,,,https://www.redfin.com/MA/Boston/29-Peter-Parley-Rd-02130/unit-2/home/113108042,MLS PIN,72892988,N,Y,42.3106856,-71.1011933
PAST SALE,,Condo/Co-op,6 Raven St #2,Boston,MA,02125,567000,3,1.5,,908,,2017,,624,,,,,https://www.redfin.com/MA/Boston/6-Raven-St-02125/unit-2/home/139074248,,,N,Y,42.3186738,-71.0543966
PAST SALE,January-13-2022,Condo/Co-op,29 Lawrence Unit 1,Boston,MA,02121,500000,3,2.0,Dorchester,1134,,2018,65,441,250,Sold,,,https://www.redfin.com/MA/Boston/29-Lawrence-Ave-02121/unit-1/home/144349052,MLS PIN,72915857,N,Y,42.3128142,-71.0788169
PAST SALE,January-31-2022,Townhouse,66-68 Adams St #1,Boston,MA,02122,530000,5,1.5,Boston,2028,2028,1880,47,261,,Sold,,,https://www.redfin.com/MA/Boston/66-68-Adams-St-02122/unit-1/home/145618237,MLS PIN,72917623,N,Y,42.306556,-71.0618018
PAST SALE,January-27-2022,Townhouse,95 W Walnut #3,Boston,MA,02130,830000,3,2.0,Jamaica Plain,2187,,1905,51,380,150,Sold,,,https://www.redfin.com/MA/Boston/95-W-Walnut-02130/unit-3/home/176356074,MLS PIN,72893399,N,Y,42.3097365,-71.1151431
PAST SALE,January-7-2022,Multi-Family (2-4 Unit),3270 Washington St,Boston,MA,02130,1500000,9,3.0,Jamaica Plain,4017,4000,1905,71,373,,Sold,,,https://www.redfin.com/MA/Boston/3270-Washington-St-02130/home/9146243,MLS PIN,72921008,N,Y,42.3110502,-71.1026788
PAST SALE,January-18-2022,Single Family Residential,20 Prince St,Boston,MA,02130,1362000,4,2.5,Jamaica Plain,1802,6255,1968,60,756,,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/20-Prince-St-02130/home/9148904,MLS PIN,72916529,N,Y,42.3098789,-71.1211082
